Item ID,Item Name,userid,shopid,shop_name,Main Category,Sub Category,Level3 Category,username,Item GMV,Total Placed Order
"4128505544","預購任天堂 Switch 紅藍主機 (電池加強版)+動物森友會","23871443","23870107","HELLOKiKi&OwenBABY","Home Electronic","Others","Others","owenbaby","143160.0","12"
"1907588122","【Kolin 歌林】 紫外線殺菌塵螨吸塵器 / 塵螨機 KTC-LNV314M  原廠公司貨","94451644","94450166","KOLIN歌林小家電生活館","Home Electronic","Household Appliances","Vacuum","kolin.appliance","103257.55409945412","94"
"7423190670","【限時優惠 限量一台】CHIMEI 奇美 洗16Kg/烘8kg 洗脫烘滾筒洗衣機 WS-P168WD","129207743","129205919","奧斯丁3C","Home Electronic","Large Household Appliance","Washing Machine","asdasd9453","33000.0","1"
"241741633","【送收納袋】☆兔子家團購網☆超清晰 高品質 60寸 16:9支架 投影幕 投影幕布 投影機 白波纖布幕 高清 投影銀幕","4122204","4120920"," 微米購團購網","Home Electronic","Audio Visual Equipment","Curtain & Projector","jarchinker","11233.538483829514","6"
"4328452964","冰箱耗材空氣淨化過濾器","236921579","236916411","ct654","Home Electronic","Large Household Appliance","Refrigerator ","ct654","62320.0","24"
"4814739347","二手微波爐Whirlpool","10661859","10660562","泰硬👊佛牌聖物","Home Electronic","Kitchen Appliances","Microwave","jacobsong1212","29190.0","5"
"1521712769","副廠 米家電動牙刷 小米電動牙刷 素土聲波牙刷 素土X3 素土電動牙刷 小米電動牙刷副廠刷頭 小米電動牙刷頭 素士 牙刷","9223283","9221986","squall999","Home Electronic","Beauty Appliances","Electric Toothbrush","squall999","39148.631578947374","130"
"3916777421","PHILIPS 盒裝 電動牙刷 刷頭 HX9023 HX9033 HX6063 HX6073 HX6042 HX9924","226024815","226020428","logi0909","Home Electronic","Beauty Appliances","Electric Toothbrush","logi0909","11860.0","8"
"2314192425","老楊頭音響~藏樂閣家庭KTV點歌機套裝 家用觸摸屏點唱壹體機卡拉ok音響全套","94692535","94691057","❤❤❤老楊頭❤❤","Home Electronic","Steroes and Speakers","Subwoofer","thetonk","16100.0","1"
"540554422","台北 現貨 Bose Revolve & Revolve+ plus 無線防水藍牙喇叭","23670970","23669634","funbuy2017","Home Electronic","Steroes and Speakers","Subwoofer","funbuy2017","148750.0","20"
"2849324636","【新色甜美粉！台灣規格】比依液晶觸控氣炸鍋 一年保固 6.4L 大容量氣炸鍋 陶瓷塗層 比依氣炸鍋 電炸鍋 空炸鍋","537145","536955","NuNu's 努努屋","Home Electronic","Kitchen Appliances","Fryer","gooditemforu","10069.2139835226","3"
"7620342265","【新頁限量特價現貨保固6+1個月】 DYSON V6 V8 DC58 59 61 62 SV09 SV10 電池 濾網","185739111","185736404","用心服務！最優保固！","Home Electronic","Household Appliances","Vacuum","qekpurpkwos","90250.04761904762","50"
"96865060","免運費 大量現貨 16吋 輕鋼架節能扇 坎入式風扇 天花板循環扇 循環扇 輕鋼架風扇 辦公室首選 循環","8298889","8297593","中部五金俗俗賣","Home Electronic","Seasonal Appliance","Fan-Recirculating","qwerty1234512","10275.0","5"
"1605574965","家電大師※超取限一件※華冠 6W電子式捕蚊燈 ET-609","74552963","74551493","家電大師(超取專區)","Home Electronic","Household Appliances","Mosquito Nest","a778530","27035.0","70"
"1757752093","【翔玲小舖】含稅附筷架~52公升友情牌紫外線防爆烘碗機(三層)~~PF-627附筷架","5814655","5813355","翔玲小舖","Home Electronic","Kitchen Appliances","Dish Washer","johnson560108","34080.0","12"
"5927276254","【台灣現貨】HIGHON可搖頭手持風扇 USB風扇  隨身風扇 桌扇 韓國爆款手持電風扇 台式迷你風扇 手持扇 小電扇","233763138","233758220","居家夢工廠","Home Electronic","Seasonal Appliance","Fan-USB","kffja0","17768.61296902658","34"
"1379615561","工廠直營㊣先科AY-N20顯示歌名歌詞【藍牙攜帶型收音機】、TF卡、USB隨身碟繁體字播放機","61211713","61210271","那瀚百貨商城","Home Electronic","Steroes and Speakers","Radio","ahr6897","46801.379310344826","57"
"3115129773","【實體店面 當日出貨】小米有品x順造 隨手吸塵器 Z1 PRO 無線家用 車用  易清潔 可水洗塵杯 順造隨手吸塵器","187852616","187849884","手機維修站","Home Electronic","Household Appliances","Vacuum","phonerepairstation","35001.0","18"
"1740510495","【現貨免運】TESCOM TCD3000 TCD3000TW 奈米水霧 膠原蛋白 國際電壓 負離子吹風機 大風量吹風機","36083962","36082578","TESCOM 原廠品牌館   | 為您守護完美髮質 | ","Home Electronic","Beauty Appliances","Hair Dryer","tescom.tw","35382.0","17"
"2382097011","BSMI:R45757正版公司貨,不附盜版光碟)壁掛桌立兩用 藍芽喇叭+CD/DVD播放器 支援USB 收音機","152330954","152329100","豐田賀米工作室","Home Electronic","Audio Visual Equipment","DVD Player","taiwanbestgoods","12612.0","8"
"1221879431","【現貨 免運 台灣公司貨】IRIS 愛麗思 PCF-HD15 HD15 日本空氣對流 靜音空氣循環風扇 適用4坪","2591109","2589830","尋尋覓覓 👉台灣當日出貨👈刷卡💳分期🧾折扣碼✔️通通都有♎💯","Home Electronic","Seasonal Appliance","Fan-Recirculating","kevin1006","37226.0","49"
"3208744763","【現貨免運】高溫消毒 美容 飯店 美髮 按摩 熱膚毛巾箱 熱毛巾加熱箱 110V","202097157","202093991","美容 美髮 生活用品","Home Electronic","Beauty Appliances","Electronic Face Cleansing Brush","a0905008163","32565.89480436177","20"
"1858805751","附發票 櫻花 20加侖橫掛式電儲熱式熱水器 EH9200LS4 安全防護 不鏽鋼內外桶 橫掛式 儲熱式 ◤九五居家◢","3928892","3927609","九五居家[水電材料]附發票-支持台灣店家","Home Electronic","Large Household Appliance","Water Heater","we88527","10200.0","1"
"2683899532","【領券88折】3M WaterDuo DIY濾淨軟水雙效型淨水器【分流器款】 過濾+軟水雙效合一 濾心更換提醒設計","36179291","36177907","+886975526599","Home Electronic","Kitchen Appliances","Water Device","ycctech","34848.181318681316","9"
"2141057317","免運+一年保固+24H出貨【德國米徠MiLEi不鏽鋼九層溫控乾果機】水果烘乾機 水果乾 肉乾 食物乾燥機 蔬菜乾燥機","130924572","130922748","【胡桃里】專營 藍芽耳機 藍芽喇叭 刮鬍刀 小米手環4 空氣清淨機 生活用品等","Home Electronic","Kitchen Appliances","Food Processor","wb1224","11547.0","3"
"3520140650","免運★小米有品 FIVE 多功能消毒盒 UVC紫外線消毒 家用小型手機耳機手環消毒機","141169200","141167376","小米米粉商城","Home Electronic","Household Appliances","Others","mifans01","12416.128168230734","14"
"7513094507","科帥AF106 空氣炸鍋多功能家用無油大容量電炸鍋智能觸摸屏薯條機","192423214","192420372","tgkirs","Home Electronic","Kitchen Appliances","Fryer","tgkirs","56833.0","3"
"3213497444","(宅配免運)【SAMPO聲寶】全新品/福利品。七分鐘快速製冰機 KJ-SD12R","37253601","37252216","HBS暢貨中心","Home Electronic","Kitchen Appliances","Others","ark8875","11900.0","1"
"1646111676","蟎著媽 適用 DAIKIN 大金 濾網 MC55USCT MC40USCT MCK55USCT KAFP080B4","3996665","3995382","蟎著媽-對抗塵蹣及過敏的權威","Home Electronic","Household Appliances","Air Purifier","snoteesaelin","52983.157502369286","30"
"5606282867","《鎧廚》含基本安裝24H快速安裝 櫻花16公升渦輪增壓數位恆溫熱水器DH-1693C","52402378","52400990","tylerwu1122","Home Electronic","Large Household Appliance","Water Heater","tylerwu1122","19890.0","1"
"4309866799","【台灣現貨 極速出貨】淨顏嫩膚美容儀 精華液導入儀 紅藍光冷熱美容儀 光子嫩膚儀 冰導熱敷 潔面儀 卸妝儀 面霜清潔導入","180692647","180690025","星河科技  美容儀 / 光療機 / 折疊水壺 / 快煮鍋 / 小家電 / 吸塵器","Home Electronic","Beauty Appliances","Electronic Face Cleansing Brush","evann072","182712.30164594582","276"
"4720599526","♈️洋洋小舖♈️💗優惠價💗鍋寶新全營養調理機最殺限時活動組💖宅配免運💖","6166110","6164803","洋洋小舖 代購","Home Electronic","Kitchen Appliances","Food Processor","opop0412","14600.0","5"
"5112795167","【110v 台灣電壓】火鍋加帶燒烤鍋 韓式無菸烤肉機 小家用新款電煎烤兩用刷唰涮烤一體鍋 學生宿舍電火鍋 多功能電鍋","77266222","77264748","母嬰精品店","Home Electronic","Kitchen Appliances","Multi-function Cooker","babystoretw","13720.269304403319","18"
"245363058","《安心Go》 附發票 飛利浦 PHILIPS 4.8W 晶勝 LED 檯燈 四段亮度調光-深灰色 66018 省電護眼","12489759","12488456","《安心GO》家電商城","Home Electronic","Household Appliances","Others","psk0715","16850.0","18"
"5405163371","☆彩盒裝☆飛利浦萬用鍋專用304不鏽鋼內鍋 HD2777(適用HD2133/HD2105/HD2175/HD2171)","123859941","123858117","BLIND BOSS","Home Electronic","Kitchen Appliances","Others","blindboss","12030.0","6"
"2714852333","LATOW USB充電白噪音 除噪助眠器 10種情境選擇 三段定時 嬰兒安撫睡眠 減輕打呼聲 給你深層睡眠 (現貨)","9189005","9187709","[三金科技]","Home Electronic","Household Appliances","White Noise Sound Machine","lgfcgfc","15804.0","21"
"2304554959","【惠而浦Whirlpool】16L除濕機 WDEE30AW(能源效率1級~可申請貨物稅1200)","27553766","27552382","Fashion數位家電","Home Electronic","Household Appliances","Dehumidifier","s28615181","54232.0","8"
"5707250256","海豚🐬深層吸塵器&空氣清淨擴香","15096271","15094935","ken1314000","Home Electronic","Household Appliances","Vacuum","ken1314000","45210.0","1"
"1483787779","現貨【歌林】智慧變頻電磁爐 CS-SJM13不鏽鋼鍋適用 超取一次寄一台","24528712","24527376","綠得生活家電館","Home Electronic","Kitchen Appliances","Induction Cooker","zxc50927","16020.0","16"
"2059923180","❤️24小時出貨 殺底價 Fujitek富士電通手持直立旋風吸塵器FT-VC302 藍色 方便使用 CP值 除蹣吸塵器","1395270","1394228","小宇3C 殺底價","Home Electronic","Household Appliances","Vacuum","cats0964","33813.0","32"
"2714065599","#3口usb孔插座 12孔插座 多功能3層多孔座 台灣 美標 美規 加拿大 多功能 立式插座 萬用插排 USB插座 插排","143663860","143662036","配件批發商城","Home Electronic","Audio Visual Equipment","Wire","wifi0501","10108.53726169844","15"
"1249876161","【領券再折】SONY HT-Z9F SOUNDBAR 3.1聲道單件式環繞音響 + SA-Z9R 無線後置喇叭","40204348","40202962","集雅社旗艦生活館","Home Electronic","Steroes and Speakers","Home Theater Systems","gseven88","66325.0","3"
"4715357936","【免運活動中】Future Lab. 未來實驗室 N7車用空氣清淨機","1588609","1587437","【維尼】家電 3C 通訊","Home Electronic","Household Appliances","Air Purifier","lei5407","11897.809793968348","7"
"7707895645","【現貨】破盤-Haier海爾-55吋最新型4KHDR連網液晶顯示器LE55U6900UG-贈漂浮喇叭+防潑水延長線","52588427","52587039","【JNL】捷諾琳數位生活館","Home Electronic","TVs","4K","jnlshop","17050.0","1"
"1295554724","米徠45公升循環/發酵烤箱 MCOF-015","77355235","77353763","潮流數位家電","Home Electronic","Kitchen Appliances","Oven","jh80632393","45530.0","23"
"3620307107","LG 樂金 韓國原裝 PuriCare 360° 空氣清淨機 AS601DPT0 廠商直送 現貨","111394257","111392667","蝦皮免運直送","Home Electronic","Household Appliances","Air Purifier","outsourcing_24h","43684.0","2"
"3326476204","飛利浦全自動義式咖啡機EP2220","25335248","25333912","money230","Home Electronic","Kitchen Appliances","Coffee Machine","money230","20000.0","2"
"2188325742","Dyson V11 V10 V8 V7專用 SV10 Fluffy 軟質滾筒毛刷吸頭（可吸大顆粒)/建軍電器","140853871","140852047","建軍電器 Dyson 專賣店","Home Electronic","Household Appliances","Vacuum","janpost003","16298.0","5"
"5624990455","Dyson big ball turbinehead 吸塵器","48551082","48549694","qoo80653","Home Electronic","Household Appliances","Vacuum","qoo80653","22060.0","3"
"2301726410","(輸碼折300  DAILY0502)TOSHIBA 東芝六真色43型4K LED液晶電視43U6840VS","81873993","81872517","​TOSHIBA東芝家電館","Home Electronic","TVs","4K","toshiba_tw","209813.77777777778","21"
"5118142044","小米米家空氣淨化器MAX 增強版H13級高效除菌","136683602","136681778","藍波灣商城","Home Electronic","Household Appliances","Air Purifier","jointforce","12532.690124858116","1"
"1683445746","【MC】免運超好用 日本正品TANITA百利達BC-750脂肪測量儀脂肪秤體脂儀稱電子體重秤體脂機","85018131","85016654","MC生活居家百貨 汽車用品 正常營業","Home Electronic","Beauty Appliances","Weight Scale","mctottenv16","10500.0","6"
"1543566108","金金鑫五金㊣Makita牧田DCL180Z 18V鋰電充電式手持吸塵器 【單主機】【原廠公司貨】【免運】","50574994","50573606","金金鑫五金","Home Electronic","Household Appliances","Vacuum","abchardware","10235.177465323959","7"
"2340477445","【全家免運  附發票 快速出貨】TESCOM TCD3000 奈米水霧 膠原蛋白 吹風機 日本製  國際電壓","2409804","2408525","馬克3c mark3c","Home Electronic","Beauty Appliances","Hair Dryer","mark3c","10953.0","6"
"1119440889","PHILIPS飛利浦 安心 吸入式 捕蚊燈 藍黑 F600","66329003","66327547","飛利浦照明","Home Electronic","Household Appliances","Mosquito Nest","philips_lightning","21997.0","16"
"181159872","【幸福烘焙材料】 鍋寶 手提/立式兩用 電動攪拌機 打蛋機 (HA-3018)","10369832","10368535","【幸福烘焙材料】Happiness","Home Electronic","Kitchen Appliances","Food Processor","tasimeio","11183.308877476156","8"
"746331330","送泡腳包 LAPOLO 旗艦機 高桶SPA養身電動按摩泡腳機 SC-9609 保固一年 足浴","1431817","1430756","團團賺批發","Home Electronic","Household Appliances","Others","zggo888","11332.0","4"
"5313081275","【可申請退稅1200元】【如需購置日立*RD-280HH除濕+清淨型除濕機~請不要錯過【底價】請盡速進入**即時通**】","48994619","48993231","喬宏電器生活館","Home Electronic","Household Appliances","Dehumidifier","lin0929527470","56400.0","4"
"6603568870","【台北現貨】小米米家聲波電動牙刷 T100 小米電動牙刷 小米牙刷","29643671","29642287","全球代購1號店","Home Electronic","Beauty Appliances","Electric Toothbrush","bawbaw","70128.3679973594","87"
"2770117185","【結帳最高-3000輸碼CCMGEG688+QBGC95TC】 HOBOT玻妞雷姬吸擦噴拖4合1機器人LEGEE-688","27560675","27559291","百貨雜貨舖","Home Electronic","Household Appliances","Robot Vaccum","ccm_gaston","531896.0","46"
"198985406","PENTAIR EVERPURE S100濾心 美國原裝進口 S-100 大大淨水","7977393","7976098","大大淨水","Home Electronic","Kitchen Appliances","Water Device","vickyweng828","10984.0","10"
"1125517138","【萬國牌】10人份蒸籠不銹鋼厚釜電鍋(AQ10SSE)","8530836","8529540","海洋家電","Home Electronic","Kitchen Appliances","Electric Rice Cooker & Cooking Pot","mingqq","13744.0","7"
"7322521188","[現貨] iNO 高準度藍牙體重計CB760  可連結藍芽 公司貨 開發票【醫妝世家】體重計 體脂計","1650127","1648921","【醫妝世家】經營保健美妝正貨","Home Electronic","Beauty Appliances","Weight Scale","robert_h","10404.411522633745","14"
"6104398518","Sodastream 二氧化碳交換鋼瓶 425g","12412","12410","喬大家電 大同電鍋 防潮箱 LG 漢威 空氣清淨機 HOBOT 掃地機器人","Home Electronic","Kitchen Appliances","Soda Maker","qyaoda","10761.737628392424","8"
"2120654214","dyson 戴森 V11 absolute SV14 無線手持式吸塵器 -藍【雙主吸頭版，4/30前加碼送Dok收納架】","4219267","4217983","可以買數位商城","Home Electronic","Household Appliances","Vacuum","keshop","23081.0","1"
"1509369994","只有一台🎉冠狀病毒遠離🎉日本原裝進口Sharp空氣清淨機KC-JH50T-W(日本製造)","26698220","26696884","changsing通訊網路賣場","Home Electronic","Household Appliances","Air Purifier","chocpig7","10490.0","1"
"2602212951","220v~6寸排氣扇家用衛生間排風扇廚房油煙強力抽風機小型窗式換氣扇150","51567817","51566429","桃子時尚","Home Electronic","Large Household Appliance","Vantilator","f224191702","12550.0","8"
"2290841393","現貨在台 夏普 SHARP AX-HR2 吐司 烤箱 蒸氣 三段火力 四種菜單模式 含關稅","95120265","95118787","日安代購 日本/香港家電代購 清淨機/除濕機/鬆餅機烤盤/刮鬍刀 專賣","Home Electronic","Kitchen Appliances","Oven","stove2018","17730.0","1"
"1883102960","(電視特賣，原廠配送，無法貨到付款，不含安裝)SHARP夏普40吋智慧連網液晶顯示器LC-40SF466T(含視訊盒)","27488292","27486933","u8212022","Home Electronic","TVs","30-50 Inches","u8212022","20400.0","3"
"2015873380","[✂️今天免運✂️] 小米 米兔理髮器 (含圓兜) 米兔嬰兒理髮器 小米嬰兒理髮器 米兔剃刀米兔嬰","3136104","3134767","好米","Home Electronic","Household Appliances","Others","haomi18","13249.179109281398","22"
"4420771226","現貨 Dyson 全新原廠盒裝 TP04 HP04 DP04 活性碳濾網&HEPA +活性碳濾網 ）","81586591","81585115","jerryt_ting","Home Electronic","Household Appliances","Air Purifier","jerryt_ting","23590.0","10"
"3300628604","[送繁體食譜] 科帥氣炸鍋AF606 大容量5.5L氣炸鍋 液晶觸控 多功能無油煙 電炸鍋 電烤爐 空炸鍋 蝦皮24h","116311684","116309859","蝦皮24h 3C電器館","Home Electronic","Kitchen Appliances","Fryer","shopee24h_el","555510.2332369622","280"
"1427037896","《聊聊領現折》HITACHI日立 676L 日製 六門冰箱 RG680J","81846150","81844674","​HITACHI日立生活家電館","Home Electronic","Large Household Appliance","Refrigerator ","hitachi_tw","323723.0","4"
"1908923135","【全新含稅】3M 超優淨型空氣清淨機替換濾網 MFAC-01F MFAC01 CHIMSPD-MFAC01F mfac","14751196","14749892","pingding168","Home Electronic","Household Appliances","Air Purifier","pinding168","12056.537892791128","9"
"2382522514","{老美購}加價2500換購不銹鋼配件 KV25現貨 全新品 KitchenAid 5QT 升降式 攪拌機  525W","2509142","2507863","老美購 0912-977-092","Home Electronic","Kitchen Appliances","Others","usabuy","16140.0","1"
"2147785003","限時免運全新高品質 現貨 蝦皮最低價 JBL Flip4 攜帶型防水 藍牙喇叭 喇叭 音箱 音響","85487084","85485607","A品牌廠家專供旗艦店","Home Electronic","Steroes and Speakers","Subwoofer","kilio52411","11045.0","7"
"2284786018","DW-J12FT 另售DW-H12FT/DW-J10FT-W/DW-J16FT/F-Y24GX/280HS/280HG","2558331","2557052","SAMSUNG730530","Home Electronic","Household Appliances","Dehumidifier","hometzuming7373","25000.0","2"
"5320837371","(可議價)LG樂金 TWINWash 2.5KG Mini洗衣機 WT-D250HV 星辰銀","26544223","26542887","Lock sold 3C","Home Electronic","Large Household Appliance","Washing Machine","ahooy0","15500.0","1"
"1860639609","IONION MX隨身空氣清淨機@現貨","2820422","2819130","Pudd888","Home Electronic","Household Appliances","Air Purifier","pudd888","96570.0","12"
"3103287711","惠騰16吋立扇FR-1616","182122765","182120114","秀秀百貨show","Home Electronic","Seasonal Appliance","Fan-AC","show747888","10949.0","15"
"4912449658","【領券再折1800】SONY 串流隨身數位播放器 NW-ZX507 台灣公司貨 ZX507","40204348","40202962","集雅社旗艦生活館","Home Electronic","Steroes and Speakers","Others","gseven88","18600.0","1"
"7731838213","《專屬賣場》Panasonic國際牌 3-4坪 PX變頻單冷分離式冷氣 CS-PX22FA2/CU-PX22FCA2","17447089","17445753","天天優惠生活電器 0984213703","Home Electronic","Large Household Appliance","Air-Conditioner","clarinschanel","19900.0","1"
"537472939","【送好禮】三樂事熱敷墊SP1003 電熱毯 電毯 乾濕兩用 肩頸熱敷 MHP1010 暖暖熱敷柔毛墊","5586730","5585436","雙寶居家保健生活館","Home Electronic","Seasonal Appliance","Heater-Blancket","bbhomecare","12009.0","8"
"2048713486","FU-J30T-W 另售FU-J50T/FP-J60T/FP-J80T/KC-JH50T/F-P40EH/F-P25EH","2558331","2557052","SAMSUNG730530","Home Electronic","Household Appliances","Air Purifier","hometzuming7373","11850.0","3"
"4915743645","便宜賣🤘🏻 全國際牌 Panasonic 蒸氣烘烤爐 NU-SC100","2828318","2827026","Miss","Home Electronic","Kitchen Appliances","Induction Cooker","aasssssaa","14600.0","2"
"345262558","賀眾牌原廠濾心（ㄧ年份濾心8隻組）","26872907","26871571","abc0001233","Home Electronic","Kitchen Appliances","Water Device","abc0001233","21340.0","20"
"2338350219","%迅速出貨~名象TT-967 不銹鋼 雙層 紫外線 烘碗機  TT967 / 967","156022590","156020641","666電器","Home Electronic","Kitchen Appliances","Dish Washer","ab666888a","53790.392523364484","22"
"3806278703","客戶指定下單 75sm9000桌上安裝","1385662","1384623","柴克3C家電","Home Electronic","TVs","50 Inches or More","woo876530","90000.0","2"
"2026628391","代購 兄弟 brother 刺繡 縫紉機 SE600 電腦","2826230","2824938","🌙小鳥ㄉ窩💓","Home Electronic","Household Appliances","Sewing Machine","yen_t","20000.0","1"
"4220043319","【免運】進口無葉扇32吋  靜音電風扇負離子無葉風扇  電風扇  電扇 空氣循環扇 空氣倍增器 家用電扇","234036758","234031813","南國一夢雜貨鋪","Home Electronic","Seasonal Appliance","Fan-Bladeless","skli56","31147.0","19"
"7920201188","👍優質商品👍 小米米家空氣檢測儀智能家用室內空氣質量檢測PM2.5溫度濕度儀","406771","406739","jay8888","Home Electronic","Household Appliances","Air Purifier","jay8888","14910.0","5"
"5816479691","送電池♥大量現貨 【現貨】SONGYING 松櫻 體重器(15種測量功能)","9412770","9411473","baby121004","Home Electronic","Beauty Appliances","Weight Scale","baby121004","98570.0","264"
"600695394","【公司現貨 保固一年 兩色可選】SAMPO 聲寶 來電顯示 有線電話機 室內電話 室內電話 HT-B1004L 紅/鐵灰","8369213","8367917","生活創意家","Home Electronic","Household Appliances","Home Phone","ham0909","30058.57114228457","71"
"3514729279","輸入折扣碼，最高折1000~Dyson V11 absolute 保固2年 雙主吸頭","69535962","69534503","~484~真便宜","Home Electronic","Household Appliances","Vacuum","484jpe","83520.0","4"
"1579079500","夏普Sharp FZ-D70HF FZ-D60HFE 清淨機濾網 KC-JD70T KC-F70 JH60T 通用","4368333","4367046","安琪拉購物 Angela Shopping","Home Electronic","Household Appliances","Air Purifier","neoli","16812.272727272728","8"
"2638336761","日立變頻冷氣主機板維修，快速維修","169419019","169416687","o0900058900","Home Electronic","Large Household Appliance","Air-Conditioner","o0900058900","12240.0","4"
"7027412560","新品 Redmi 小愛觸屏音箱 8英吋","317906","317894","用不到出清","Home Electronic","Audio Visual Equipment","Others","wei1110822","12370.698388334613","6"
"2584401935","可刷卡＊【大同電鍋】11人份  TAC-11HN-M (#316全不鏽鋼-全配)＊台灣製造＊原廠保固＊發票價","139747471","139745647","享大心家電生活館","Home Electronic","Kitchen Appliances","Electric Rice Cooker & Cooking Pot","dseverfree","71450.0","15"
"2312768148","【5.5孝親節-全館運費折30】最頂級的蒸氣熨斗💪GC4527❤ 飛利浦 強效蒸氣熨斗","82894602","82893125","輕生活用品","Home Electronic","Household Appliances","Iron","ho28671349","14160.0","10"
"1801192602","HERAN禾聯無線手持旋風吸塵器 HVC-23E1 頂級全配組  除塵蹣 吸毛髮神器","57485970","57484544","HERAN禾聯 熊好的店 ","Home Electronic","Household Appliances","Vacuum","hertec","22647.0","5"
"3915565063","Dyson 戴森 V8 SV10 3000mAh 高容量 鋰電池 附起子 螺絲","35515592","35514208","peter.c1216","Home Electronic","Household Appliances","Vacuum","peter.c1216","12599.0","5"
"1377862532","【翔玲小舖】含稅含運附筷架~101公升PF-6374友情四層全不鏽鋼紫外線烘碗機貨","5814655","5813355","翔玲小舖","Home Electronic","Kitchen Appliances","Dish Washer","johnson560108","31600.0","8"
"2711620816","【現貨秒出】4D懸浮三刀頭 4合1 電動刮鬍刀 全機防水 浮動刀頭 電鬍刀 刮鬍刀 剃鬚刀 修容刀 居家","2990018","2988731","mina好購網","Home Electronic","Beauty Appliances","Shavers","mina417417","13011.778766679196","35"
"2849190602","國際牌 ER-GK80 男士 美體修容刀 2019旗艦款 國際電壓 電動除毛刀 日本 Panasonic 【日本直送】","104561933","104560454","日和屋🇯🇵【精選日本商品・日本空運直送】","Home Electronic","Beauty Appliances","Grooming Tool","151ajp.tw","68126.8101109741","23"
"2143118743","免運+一年保固+24H出貨【德國米徠MiLEi不鏽鋼九層溫控乾果機】水果烘乾機 水果乾 肉乾 食物乾燥機 蔬菜乾燥機","94332089","94330611","【Velvetst】專營藍芽耳機 藍芽喇叭 小米手環4 空氣清淨機 生活用品","Home Electronic","Kitchen Appliances","Food Processor","velvetst","11497.0","3"
"440848934","【電視賣場】全新43吋4K HDR智慧聯網 電視採用LG  IPS面板  特價$6300元,","11055200","11053900","峻銀科技公司","Home Electronic","TVs","30-50 Inches","sansir1113","70100.0","11"
"3431748751","台灣現貨速發舞霸王無線雙人跳舞毯 電視電腦兩用加厚瑜珈體感跳舞機 運動 減肥","159798210","159796165","雜貨坊888","Home Electronic","Others","Others","oierhti","16275.0","10"
"1951190406","E間小店【高雄現貨】方款💋可裝消毒水防疫 28ml 奈米 噴霧器 補水儀 保濕噴霧器 可裝次氯酸防疫 超聲波","3083337","3082049","艾瑪＊噴霧器＊專賣","Home Electronic","Beauty Appliances","Electronic Face Cleansing Brush","emma.hou829","67106.41757021664","58"
"73149073","請下標 有現貨 Panasonic 國際牌暖風機陶瓷加熱 一分鐘速款無線搖控FV-40BE2W 220V","10753347","10752049","wayne7145","Home Electronic","Household Appliances","Others","wayne7145","25800.0","2"
"7230119410","Fanshiyen 專屬下標區","1790258","1788981","simone1980","Home Electronic","Beauty Appliances","Electronic Face Cleansing Brush","simeone1980","10260.0","3"
"7012158675","台灣專用110v 棉花糖機商用全自動花式拉絲棉花糖機彩色果味糖電熱棉花糖機","192700691","192697845","YO日常#","Home Electronic","Kitchen Appliances","Dessert Machine","ebdsgbds","13200.0","2"
"2287967664","防疫殺菌大作戰 蒸氣拖把 原廠公司貨 清潔油汙【台灣品牌EMMAS】多功能蒸氣熨斗清潔機 CB-60","19128439","19127103","EMMAS台灣品牌 生活美學家電","Home Electronic","Household Appliances","Iron","service.emmas","49042.96376392539","15"
"6322976479","山靈 M6 PRO 重磅 旗艦新品 SHANLING 超高端 HIFI 無損播放器 WIFI 安卓 藍牙 可面交","3464886","3463596","影音視聽、汽車音響、錄音室器材、碳粉匣、電腦及周邊商品","Home Electronic","Steroes and Speakers","Others","zaq4162371","112800.0","7"
"4620376413","米家掃拖機器人 米家手機APP控制 掃拖二合一掃地機 全自動拖地機 LDS激光掃描","219874488","219870428","Jinx·健康生活","Home Electronic","Household Appliances","Robot Vaccum","ye739673","16912.0","2"
"7918449976","MITSUBISHI MJ-EV250HM 25L智慧變頻高效節能除濕機","54599456","54598032","神腦生活 Senaonline","Home Electronic","Household Appliances","Dehumidifier","senao.tw","23500.0","1"
"7129214811","✅原廠公司貨 現貨✅ Honeywell【HRF-R1】HEPA抗敏 濾網","98585613","98584135","Sui小舖","Home Electronic","Household Appliances","Air Purifier","sui830506","10260.0","4"
"4329453867","[出清] Apple TV 3 蘋果  含原廠遙控器 送全新 HDMI","66284395","66282939","CHUKAR CK","Home Electronic","TVs","Set-top box","astsay","23030.0","11"
"7409929022","綠綠好日 Coway空氣清淨機副廠 一年份濾網組 適用AP-1512HH","4721720","4720430","怡和行 X 精品家電品牌館","Home Electronic","Household Appliances","Air Purifier","gyaoda","11575.0","15"
"2513016259","【LG 樂金】55UM7600PWA 55型4K HDR智慧物聯網電視","93567249","93565771","宏騰興 生活家電","Home Electronic","TVs","50 Inches or More","kem2076","20500.0","1"
"4015648860","JP電器 百慕達 BALMUDA EJT-1100SD專用 清淨機濾網 EJT-S200 原廠 副廠 耗材","22289816","22288480","JP電器-日本直送","Home Electronic","Household Appliances","Air Purifier","yinlun5566","10155.0","4"
"2318887134","現貨❤️ 氣炸鍋配件 烘焙紙 方型 圓形 有洞 無洞烤盤紙 烘培紙  飛利浦 安晴 科帥 品夏 鍋寶 Arlink 飛樂","150991480","150989656","aimee1688 氣炸鍋配件專賣店❤️","Home Electronic","Kitchen Appliances","Fryer","aimee1688","35495.085688059065","243"
